Date,Value
194003,4.65
194004,2.43
194005,1.11
194006,0.43
194007,0.73
194008,0.04
194009,3.21
194010,3.60
194011,3.81
194012,4.16
194101,4.31
194102,2.61
194103,1.23
194104,2.20
194105,3.70
194106,2.67
194107,0.69
194108,1.69
194109,2.20
194110,2.40
194111,4.34
194112,7.20
194201,3.61
194202,3.94
194203,1.45
194204,2.29
194205,3.89
194206,1.78
194207,0.47
194208,0.27
194209,0.41
194210,1.61
194211,9.54
194212,8.31
194301,5.91
194302,2.48
194303,3.58
194304,3.15
194305,1.59
194306,2.25
194307,0.33
194308,0.97
194309,0.09
194310,4.31
194311,2.19
194312,1.92
194401,2.47
194402,3.20
194403,2.00
194404,3.02
194405,1.36
194406,2.71
194407,0.52
194408,0.15
194409,1.20
194410,1.35
194411,4.24
194412,2.16
194501,3.55
194502,4.93
194503,4.46
194504,2.37
194505,4.39
194506,0.74
194507,0.21
194508,0.37
194509,1.50
194510,1.70
194511,7.37
194512,6.43
194601,4.80
194602,3.58
194603,3.87
194604,1.21
194605,1.76
194606,1.53
194607,0.55
194608,0.44
194609,1.13
194610,3.59
194611,5.77
194612,3.50
194701,3.01
194702,2.17
194703,3.63
194704,2.11
194705,1.07
194706,3.76
194707,1.02
194708,0.49
194709,0.97
194710,6.19
194711,3.60
194712,2.96
194801,4.94
194802,4.67
194803,3.58
194804,3.69
194805,3.65
194806,2.53
194807,0.84
194808,0.83
194809,1.77
194810,1.63
194811,4.73
194812,6.49
194901,1.23
194902,6.04
194903,2.74
194904,0.88
194905,2.88
194906,0.53
194907,0.16
194908,0.14
194909,0.97
194910,1.84
194911,3.88
194912,3.47
195001,8.05
195002,3.43
195003,4.75
195004,1.73
195005,1.01
195006,2.61
195007,0.23
195008,0.47
195009,0.74
195010,7.45
195011,5.10
195012,5.52
195101,6.54
195102,4.13
195103,3.44
195104,1.20
195105,1.99
195106,0.41
195107,0.21
195108,0.39
195109,0.81
195110,4.91
195111,4.71
195112,6.32
195201,4.53
195202,3.94
195203,3.31
195204,1.22
195205,1.55
195206,3.13
195207,0.20
195208,0.24
195209,0.81
195210,0.32
195211,1.32
195212,6.14
195301,9.19
195302,4.24
195303,3.55
195304,2.25
195305,4.28
195306,2.11
195307,0.03
195308,1.57
195309,0.52
195310,2.01
195311,6.01
195312,5.49
195401,7.43
195402,2.82
195403,2.59
195404,2.28
195405,1.20
195406,2.47
195407,0.30
195408,1.13
195409,1.00
195410,1.67
195411,2.74
195412,4.13
195501,2.54
195502,2.09
195503,3.48
195504,4.10
195505,1.13
195506,0.88
195507,0.93
195508,0.01
195509,1.51
195510,3.71
195511,5.64
195512,9.91
195601,8.37
195602,4.57
195603,3.12
195604,1.08
195605,3.29
195606,1.63
195607,0.68
195608,0.71
195609,0.59
195610,5.56
195611,1.10
195612,3.89
195701,2.74
195702,4.25
195703,6.37
195704,1.91
195705,3.35
195706,0.91
195707,0.34
195708,0.33
195709,1.16
195710,3.45
195711,2.75
195712,7.20
195801,5.91
195802,6.18
195803,2.66
195804,3.14
195805,1.58
195806,3.09
195807,0.66
195808,0.34
195809,0.96
195810,1.39
195811,5.19
195812,3.81
195901,6.13
195902,3.57
195903,3.14
195904,1.07
195905,2.26
195906,1.04
195907,0.25
195908,0.46
195909,2.84
195910,2.26
195911,1.57
195912,2.25
196001,3.62
196002,4.80
196003,5.44
196004,2.66
196005,3.88
196006,0.27
196007,0.27
196008,0.94
196009,0.55
196010,1.99
196011,7.40
196012,2.50
196101,2.73
196102,6.92
196103,5.64
196104,1.68
196105,2.58
196106,0.92
196107,0.27
196108,0.64
196109,1.06
196110,3.25
196111,5.11
196112,4.63
196201,2.10
196202,3.33
196203,4.00
196204,2.24
196205,2.93
196206,0.43
196207,0.08
196208,0.96
196209,1.23
196210,5.31
196211,5.19
196212,2.99
196301,2.12
196302,4.22
196303,3.42
196304,4.39
196305,2.89
196306,1.79
196307,0.60
196308,0.55
196309,1.45
196310,2.14
196311,5.73
196312,2.82
196401,7.52
196402,1.06
196403,3.30
196404,1.58
196405,1.12
196406,2.64
196407,0.86
196408,0.75
196409,0.62
196410,1.02
196411,5.47
196412,13.05
196501,7.06
196502,1.53
196503,0.71
196504,2.70
196505,1.33
196506,1.75
196507,0.55
196508,1.91
196509,0.21
196510,1.19
196511,4.72
196512,4.06
196601,5.74
196602,2.09
196603,4.04
196604,0.87
196605,0.76
196606,1.16
196607,0.91
196608,0.35
196609,1.39
196610,1.82
196611,5.98
196612,5.61
196701,6.31
196702,1.57
196703,3.72
196704,2.93
196705,1.39
196706,1.25
196707,0.10
196708,0.08
196709,0.80
196710,3.71
196711,2.27
196712,3.71
196801,4.00
196802,4.44
196803,2.34
196804,1.11
196805,2.09
196806,1.17
196807,0.21
196808,2.60
196809,1.08
196810,3.24
196811,6.13
196812,6.60
196901,7.44
196902,2.66
196903,1.61
196904,2.22
196905,1.70
196906,3.13
196907,0.17
196908,0.03
196909,1.37
196910,2.91
196911,1.77
196912,6.81
197001,9.95
197002,2.56
197003,2.57
197004,2.30
197005,1.43
197006,1.48
197007,0.28
197008,0.04
197009,1.37
197010,2.87
197011,6.44
197012,5.89
197101,6.57
197102,2.89
197103,5.22
197104,2.47
197105,2.17
197106,1.99
197107,0.40
197108,0.54
197109,2.42
197110,2.09
197111,5.35
197112,6.16
197201,6.46
197202,3.89
197203,5.01
197204,2.88
197205,1.62
197206,1.19
197207,0.21
197208,0.49
197209,1.52
197210,1.43
197211,3.02
197212,5.69
197301,3.71
197302,1.49
197303,2.72
197304,1.34
197305,1.51
197306,0.78
197307,0.13
197308,0.41
197309,2.26
197310,2.60
197311,10.97
197312,7.17
197401,6.25
197402,4.15
197403,5.76
197404,2.62
197405,1.20
197406,0.62
197407,1.10
197408,0.17
197409,0.06
197410,1.05
197411,3.24
197412,5.74
197501,5.41
197502,4.96
197503,4.70
197504,2.50
197505,1.15
197506,1.41
197507,1.00
197508,1.44
197509,0.10
197510,4.54
197511,4.01
197512,5.17
197601,4.49
197602,4.21
197603,2.89
197604,2.21
197605,0.95
197606,0.85
197607,0.80
197608,2.46
197609,1.00
197610,0.97
197611,0.99
197612,0.84
197701,1.20
197702,2.02
197703,3.33
197704,0.68
197705,3.72
197706,0.92
197707,0.36
197708,1.53
197709,2.71
197710,1.71
197711,5.97
197712,7.46
197801,4.58
197802,3.33
197803,2.17
197804,4.60
197805,1.92
197806,1.30
197807,0.80
197808,1.64
197809,2.35
197810,0.29
197811,3.06
197812,2.97
197901,3.31
197902,5.63
197903,2.55
197904,3.27
197905,2.12
197906,0.77
197907,0.29
197908,1.62
197909,0.95
197910,4.34
197911,3.94
197912,3.89
198001,5.32
198002,3.50
198003,3.33
198004,2.51
198005,2.24
198006,2.09
198007,0.37
198008,0.17
198009,1.46
198010,1.58
198011,4.11
198012,6.28
198101,2.21
198102,3.62
198103,3.25
198104,2.23
198105,2.86
198106,2.34
198107,0.46
198108,0.12
198109,1.69
198110,3.51
198111,5.95
198112,9.79
198201,5.18
198202,4.85
198203,3.61
198204,3.34
198205,0.82
198206,2.09
198207,1.08
198208,0.59
198209,2.42
198210,3.75
198211,3.65
198212,6.90
198301,4.64
198302,6.46
198303,6.84
198304,2.46
198305,2.16
198306,1.76
198307,1.65
198308,1.63
198309,0.69
198310,1.42
198311,7.38
198312,7.37
198401,2.08
198402,4.52
198403,4.47
198404,3.31
198405,2.68
198406,2.69
198407,0.35
198408,1.12
198409,1.02
198410,3.82
198411,8.74
198412,3.28
198501,0.49
198502,2.93
198503,3.18
198504,1.44
198505,1.46
198506,1.36
198507,0.59
198508,0.50
198509,2.19
198510,2.89
198511,3.90
198512,2.18
198601,4.61
198602,7.79
198603,3.22
198604,1.96
198605,2.21
198606,0.59
198607,0.64
198608,0.16
198609,3.30
198610,1.62
198611,4.84
198612,2.06
198701,4.57
198702,3.27
198703,3.69
198704,1.40
198705,1.91
198706,1.00
198707,1.81
198708,0.22
198709,0.15
198710,0.11
198711,2.62
198712,6.58
198801,4.97
198802,1.28
198803,2.99
198804,3.32
198805,2.47
198806,1.83
198807,0.20
198808,0.21
198809,0.85
198810,0.25
198811,8.32
198812,3.16
198901,4.31
198902,2.24
198903,6.22
198904,2.23
198905,2.20
198906,0.78
198907,0.36
198908,1.61
198909,0.94
198910,2.10
198911,2.44
198912,1.54
199001,6.02
199002,3.69
199003,2.24
199004,2.50
199005,2.80
199006,1.27
199007,0.49
199008,1.35
199009,0.27
199010,3.20
199011,3.58
199012,2.50
199101,2.44
199102,2.47
199103,4.50
199104,3.30
199105,3.80
199106,1.68
199107,0.43
199108,0.56
199109,0.17
199110,1.92
199111,5.41
199112,2.89
199201,2.68
199202,2.70
199203,1.27
199204,3.57
199205,0.50
199206,1.79
199207,1.06
199208,0.34
199209,0.97
199210,2.64
199211,4.09
199212,5.94
199301,4.48
199302,2.28
199303,4.37
199304,4.80
199305,3.41
199306,2.50
199307,1.44
199308,1.09
199309,0.09
199310,1.19
199311,1.43
199312,4.07
199401,3.12
199402,3.58
199403,2.01
199404,2.21
199405,2.05
199406,1.29
199407,0.26
199408,0.09
199409,0.86
199410,2.89
199411,6.12
199412,4.11
199501,7.02
199502,2.61
199503,4.86
199504,3.95
199505,2.16
199506,2.57
199507,1.01
199508,0.60
199509,1.08
199510,2.10
199511,5.97
199512,7.49
199601,7.26
199602,6.28
199603,2.49
199604,4.19
199605,3.69
199606,1.04
199607,0.39
199608,0.29
199609,1.32
199610,3.63
199611,6.78
199612,11.51
199701,6.05
199702,2.26
199703,4.06
199704,3.35
199705,1.65
199706,1.88
199707,1.04
199708,0.77
199709,2.07
199710,3.76
199711,3.08
199712,2.63
199801,7.04
199802,4.79
199803,3.86
199804,2.18
199805,5.48
199806,1.50
199807,0.66
199808,0.10
199809,1.15
199810,1.86
199811,8.32
199812,5.97
199901,5.31
199902,7.54
199903,3.18
199904,1.43
199905,2.01
199906,0.88
199907,0.20
199908,1.11
199909,0.05
199910,2.09
199911,4.46
199912,3.38
200001,5.97
200002,4.65
200003,2.72
200004,2.09
200005,2.10
200006,1.01
200007,0.35
200008,0.10
200009,1.10
200010,3.07
200011,2.06
200012,2.69
200101,1.81
200102,1.60
200103,2.54
200104,2.60
200105,1.28
200106,1.41
200107,0.77
200108,0.39
200109,0.69
200110,2.22
200111,5.37
200112,6.16
200201,5.17
200202,2.29
200203,3.10
200204,2.42
200205,1.06
200206,1.07
200207,0.19
200208,0.24
200209,0.62
200210,0.45
200211,2.54
200212,7.06
200301,4.96
200302,2.36
200303,4.93
200304,4.11
200305,1.89
200306,0.21
200307,0.25
200308,0.49
200309,1.04
200310,1.29
200311,3.75
200312,6.78
200401,5.35
200402,3.86
200403,1.81
200404,1.91
200405,2.86
200406,1.23
200407,0.25
200408,1.71
200409,1.29
200410,3.32
200411,1.78
200412,4.32
200501,2.13
200502,1.06
200503,3.45
200504,3.17
200505,4.81
200506,1.62
200507,0.33
200508,0.09
200509,0.65
200510,2.55
200511,5.39
200512,7.97
200601,8.28
200602,2.37
200603,3.81
200604,2.68
200605,2.00
200606,1.57
200607,0.23
200608,0.20
200609,0.71
200610,1.07
200611,8.08
200612,5.44
200701,2.62
200702,4.54
200703,2.22
200704,2.22
200705,0.95
200706,1.18
200707,0.45
200708,0.59
200709,1.08
200710,3.56
200711,3.65
200712,5.93
200801,5.87
200802,2.43
200803,3.45
200804,2.05
200805,1.94
200806,1.01
200807,0.13
200808,0.74
200809,0.32
200810,1.42
200811,3.83
200812,5.44
200901,2.95
200902,2.43
200903,3.95
200904,2.01
200905,2.65
200906,2.19
200907,0.17
200908,0.76
200909,0.51
200910,2.96
200911,3.70
200912,3.34
201001,4.52
201002,2.59
201003,3.57
201004,3.89
201005,3.02
201006,2.85
201007,0.23
201008,0.39
201009,1.54
201010,3.59
201011,4.62
201012,7.10
201101,3.15
201102,3.25
201103,6.37
201104,3.94
201105,3.40
201106,1.45
201107,0.67
201108,0.08
201109,0.23
201110,2.06
201111,3.54
201112,2.54
201201,5.82
201202,2.90
201203,7.19
201204,3.32
201205,1.89
201206,2.45
201207,0.45
201208,0.08
201209,0.09
201210,3.77
201211,5.39
201212,6.73
201301,2.60
201302,1.61
201303,1.86
201304,2.17
201305,2.42
201306,1.49
201307,0.20
201308,0.86
201309,4.23
201310,0.99
201311,2.40
201312,1.89
201401,2.35
201402,5.78
201403,5.52
201404,2.52
201405,1.80
201406,1.14
201407,0.50
201408,0.67
201409,1.14
201410,3.50
201411,4.14
201412,6.23
201501,1.98
201502,3.58
201503,2.59
201504,1.55
201505,2.17
201506,0.42
201507,0.76
201508,0.38
201509,0.83
201510,1.93
201511,3.85
201512,10.13
201601,5.16
201602,2.48
201603,4.96
201604,1.78
201605,1.57
201606,1.03
201607,0.66
201608,0.10
201609,0.61
201610,7.24
201611,3.83
201612,5.26
201701,5.01
201702,6.48
201703,5.79
201704,3.89
201705,1.59
201706,1.38
201707,0.07
201708,0.21
201709,1.37
201710,3.11
201711,5.11
201712,2.21
201801,4.14
201802,2.29
201803,3.42
201804,3.27
201805,1.27
201806,1.13
201807,0.06
201808,0.16
201809,0.32
201810,2.11
201811,2.72
201812,4.54
201901,3.45
